Cell,'Hmga2','Ascl1','Fos','Atf3','Hmga1','Eno1','Hes6','Trp53','Egr1','Zfp36l2','Sox11','Zfp57','Lyar','Ncoa1','Ets1','Zfp238','Prrx1','Lrrfip1','Klf6','Ebf1','Fosl1','Tfdp1','Id2','Zfp207','Bola2','Smarcb1','Phb','Jun','Aebp1','Phf5a','Plagl1','Nfkbia','Snai2','Tsc22d3','Tgif1','Fosb','Rorc','Maf','Tet2','Ezh2','Ddit3','Hbp1','Myc','Tcf19','Nfic','Ssrp1','Zmat5','Sox9','Zfp260','Stat6','Phb2','Scx','Bola3','Atf4','Zbtb20','Csda','Tcf12','Foxp2','Tcf4','Matr3','Fubp1','Tsc22d1','Atoh8','Mef2a','Creb3','Nono','Noc4l','Tax1bp3','Cenpt','Maf1','Sp1','Stat1','Sfpq','Zfp317','Nr1d1','Fosl2','Gatad1','Dnajc2','Foxs1','Mef2c','Kdm5b','Nfe2l1','Pcbp1','Irf9','Khsrp','Nfyb','Nfia','Creb3l1','Pcbp2','Mier1','Klf4','Rela','Mkx','Junb','Nr2f2','Dnmt3a','Runx1t1','Klf10','Zeb2','Zfhx4'
"'""d2_induced""'",1.0161,7.0565,7.9941,0,0,2.5619,7.6299,1.5328,6.9762,0,6.2673,7.4742,0,7.1824,0,4.0027,3.6577,0,6.2155,0,0,6.1385,10.223,6.0967,6.6759,3.1155,4.9601,4.4191,4.921,0,0,3.1387,5.5705,0,0,2.8975,5.4516,6.5858,3.4958,3.6236,0,5.6811,5.4043,0,0,0,0,4.4491,4.5764,0,1.128,0,5.8916,4.4127,3.8527,0,5.4821,5.1744,4.9381,7.4805,3.3465,4.4674,5.6756,0,4.4931,7.2089,0,8.2945,0,2.3325,3.8796,3.7678,2.0745,3.2185,0,3.0817,7.4046,3.6676,0,0,5.1657,3.8117,5.5534,0,3.9707,0.58449,5.4827,5.6449,5.0013,6.0883,3.4264,5.8583,3.3778,2.5866,3.7619,3.5455,7.0891,2.5234,0.97782,2.742
"'""Myocyte""'",0,2.0234,6.0311,0.85851,0,1.6788,1.0581,0,6.4021,0,7.3101,5.7389,0,4.3026,0,1.3424,0,0.15613,0.58038,0,0,0,11.24,6.8604,4.2726,0,3.9106,4.1374,0,0,0,0,0,0,0,0,0,6.6834,2.2484,0,0,6.794,0,0,0,0,6.5337,1.3837,0,0,0,0,0,3.5468,0,0,2.0981,0,5.6975,2.7716,0,0,0,1.061,0.63598,4.1081,0,0.082787,0,0,0,0,5.0131,0,0,0,7.2563,0,0,4.7018,0,0,0.88879,0,3.2798,0,6.7821,0,4.7685,4.7484,0,0,0,0.97361,5.9033,3.5333,7.6333,3.593,0,0
"'""d2_induced""'",0,9.2372,6.6786,0,0,4.5963,7.0436,5.7589,6.5245,0,5.7322,8.4371,2.8123,4.7371,0,4.3545,0.8667,0.17122,0,6.5678,0,0,10.962,5.4462,7.3221,7.3375,1.979,2.3862,5.7147,0,0,6.03,6.5008,0,3.8064,4.5368,0,6.3314,0.5535,3.7518,0,7.2968,0,0,2.0049,5.9753,2.7914,6.225,0.82675,0,0.037793,6.0103,0,6.5285,4.2298,3.0096,6.9389,0,5.7795,6.8867,3.9243,5.2327,4.8987,0,5.1127,8.0246,0,8.3243,5.1277,0,3.9523,0,5.1552,0,0,0,5.6689,0,0,0,5.148,0.50393,0.42575,0,2.8016,5.8247,6.1429,3.1539,4.3069,0,0,5.5855,5.2571,0,3.8714,0,6.6383,6.3545,3.1844,0
"'""Myocyte""'",0,7.1552,7.715,5.6639,0,1.6537,7.3416,4.832,7.8714,0,4.7266,0,0,0.25179,0,6.1627,3.9715,6.7129,0,0,0,0,8.3414,6.5535,7.6815,0,0,4.3556,0,4.0096,3.8889,1.849,0,0,0,0,2.6635,6.4502,2.5367,0,9.279,2.9474,0.80546,0,4.5984,0,0,0,0,0,6.7914,0,0,6.9592,4.297,7.0776,2.8359,0,5.99,4.5119,5.5953,6.6535,5.5821,3.8162,0,7.7847,0,5.027,0,0,0,0,0.91256,5.804,1.3404,0,6.9208,0,5.4562,4.7651,2.4429,5.8491,0,0,0,0,0.76695,0,5.9365,0,0,5.1445,0,1.0711,4.4756,3.0582,4.5037,5.9423,4.1953,3.3014
"'""d2_induced""'",0,6.843,0,0,0,6.2993,8.4425,0,9.0311,0,3.5902,5.0123,0,4.4309,0,4.9263,0,5.2141,1.9893,0,0,0,8.8452,5.9871,9.1532,0,3.8273,2.3792,4.5793,2.4979,0,0,0,0,6.8593,0,0,0,2.6411,0,0,1.1622,0,0,0,0,0.47374,3.4575,0,0,1.3033,0.39043,3.6997,5.8891,4.4671,3.0759,4.3121,2.2221,5.4783,6.816,5.6341,0,6.2244,0,0,6.8165,0,7.2628,0,0,2.9099,0,6.0783,0,0,0,6.5277,4.5538,0,0,4.999,0,4.9582,0,3.5258,2.646,4.3548,0,5.4212,0,0,0,0,0,0,0,4.6606,5.2405,0,0.55134
"'""Myocyte""'",0,4.5533,7.1168,6.9196,0,0.94846,6.3727,2.4969,8.2118,0,1.9607,0,0,4.9288,0,3.1412,5.9171,0,4.4678,0,0,0.3944,8.8934,4.1827,7.3671,0,0,5.1907,0,0,0,0,0,1.8559,0,0,0,0,1.308,0,0,5.7603,0,0,3.1747,5.9781,0,3.979,0,0,6.5121,0,0,6.4205,2.2392,6.2858,2.2095,6.4731,5.1778,6.9242,4.0573,5.0048,4.3649,1.7322,0,0,0,7.1544,0,0,2.3572,0,5.2544,0.747,0,0,4.1595,0,0,1.7942,2.3511,6.1401,5.8423,0,0.86375,3.0325,4.0959,0,4.3327,2.737,0.93294,0,2.6815,1.851,0,0,6.033,6.1348,2.3189,0
"'""d2_induced""'",0,9.5024,0,0,0,4.7526,7.025,4.7012,0,0.88224,7.9271,7.9774,0,2.2255,2.9596,5.712,5.0016,0,0,7.0408,0,0,10.177,6.5635,7.0567,0,2.9713,4.0514,2.8073,0,0,5.3989,0,3.0586,6.6464,0,0,5.6285,3.5714,0,4.918,7.4424,0,0,3.7014,3.8795,0,7.3377,0,0,1.8365,0,0,0,0.21655,2.8097,5.8261,6.7926,5.9957,6.9324,4.659,7.7169,0.93122,5.2802,7.9635,6.6134,0,8.3771,2.4549,0.91848,0,4.0974,3.311,0,0,0,1.8367,1.9009,0,0,5.8711,2.7193,2.429,0,0.69236,6.4549,4.9906,0,0,0,0,0,0,0,2.2157,4.4924,5.5509,7.2322,0.49719,2.6915
"'""Myocyte""'",0,6.4591,0.39477,0.48624,0,0,0,2.3224,1.3035,0,1.5096,0,0,0,0,7.8429,4.422,0,1.0577,0,0,0,7.7215,6.3927,0,0,6.1431,3.7449,0,0,0,0,0.19546,4.6997,0,0,2.0549,0,1.2242,0,0,1.7746,0,0,5.3207,0,0,6.7415,0,0,6.4817,0,0,0.4395,0,6.8846,0,0.99037,6.1554,7.2797,0,0,4.3539,5.9976,0,0.36222,0,2.2441,0,2.5755,1.545,0,1.3934,0,2.544,0,0,0,0,3.6063,0,4.8767,7.6731,0,0,0,1.5879,0,5.3929,0,0,0,0,0,1.2784,0,3.7158,0,2.9663,0
"'""d22_failedReprog""'",0,3.6795,8.6563,3.3657,0,0.19095,2.8557,0,8.0115,0,0,0,4.559,4.6891,0,1.0137,3.5863,6.0348,5.7247,5.6534,0,0,6.1387,0.98046,8.5712,2.0993,3.6924,3.8475,0,5.6773,0,6.4644,0,7.0703,6.29,0,0.32981,2.7438,2.6155,1.9163,0,4.1619,0,0,1.165,0,0,2.9096,2.7308,0,2.601,5.3792,7.4615,6.3436,0,5.4162,0,0,4.7574,5.8585,2.0299,5.8876,0.10501,0,5.9521,5.5217,0,6.8062,0,4.5508,0,3.0485,2.2203,4.7887,1.5162,0.02055,7.4721,0,0,4.9806,3.0666,4.1405,0.47473,6.6059,1.3227,0,4.2372,3.0701,3.4147,0,5.6098,4.4677,2.0478,5.4002,0,0,2.6695,6.8235,3.8075,0
"'""d22_failedReprog""'",0,8.3828,7.1327,6.3581,2.8747,0,6.5455,7.2586,7.197,0,0,0,0.78699,2.816,0,2.1349,0,4.0516,0.70649,0,0,0,0.9408,7.853,7.2913,0.99641,2.151,2.7858,0,0,0,1.5638,0,6.3736,5.0227,0,5.1674,0,3.9142,0,0,6.5337,0,0,4.0956,0,6.549,4.7481,0,0,0,3.8618,7.0175,6.3715,1.0314,3.764,0.95331,0,4.542,2.433,0.88754,6.7067,6.0349,0,6.9916,0,0,9.0633,0,0,3.6992,1.8138,1.6756,0.57632,0,0,7.6649,0,0,6.0336,4.2821,2.9754,1.0546,0,2.2867,0,3.7297,0,4.4653,0,0.93568,6.5772,3.1482,0,0,4.2555,2.6767,0,0,1.9436
"'""Fibroblast""'",0,10.002,8.8983,5.7787,1.8915,5.0496,6.9097,5.0447,9.2432,0,0,0,1.5546,4.0696,0,4.7298,4.4874,4.8263,0,4.5601,0,0,8.8037,6.6755,6.6679,6.2306,5.8687,4.6288,3.085,4.4985,0,6.3568,0,6.0956,1.8192,3.3434,6.0799,0,4.1495,0,0,8.4062,0,0,4.9899,0,5.4169,3.5324,2.0762,0,6.8371,2.2076,5.8999,4.9856,5.1564,3.3913,3.4674,0,4.6959,6.5849,0.8788,7.6117,6.6096,5.1326,6.2679,6.6415,0,7.1777,0,5.5824,0,3.2647,3.0597,5.2031,6.1089,3.1708,6.9523,0.93367,0,5.0134,3.2862,6.9076,4.9106,0,1.4694,2.7576,4.749,5.8077,4.0819,4.3888,5.4334,6.852,5.3804,3.2655,4.8247,3.5555,4.6917,1.3454,2.7488,4.1613
"'""d22_failedReprog""'",0,0,9.1977,0,0,5.8038,0,6.4009,9.1568,4.1324,1.5989,0,0,4.3472,0,0,4.9479,0,4.826,6.7939,0,5.431,9.1049,0.02773,5.1791,2.2203,3.0536,5.2218,5.5165,4.386,1.5726,6.2664,4.7129,5.0197,5.3016,5.2838,0,4.3212,3.9337,0,6.7271,5.6238,4.4901,0,3.9196,6.7579,6.2776,4.7269,7.0774,0,3.982,0,1.6345,6.6392,0,3.3788,5.4711,1.2432,5.6963,5.8548,0,7.3072,0.73658,3.2931,5.3118,6.119,0,6.957,0,4.5541,4.9707,3.3579,3.2688,6.2462,1.6767,0,6.4266,0,0,0.83186,4.2937,5.0729,4.5194,6.5458,3.8811,5.11,4.9881,5.7457,3.8998,5.6612,6.6257,4.6553,5.4715,4.4145,2.7161,3.9512,2.719,6.2404,0,2.3641
"'""d22_failedReprog""'",0,7.128,7.9296,6.2463,0,0.13475,0,4.0649,8.4022,0,4.4794,4.3646,0,3.3099,0,3.9845,2.8637,1.8488,3.7715,0,0,4.2687,8.9117,3.8257,8.0922,4.2663,4.6707,5.3277,0,6.0149,2.621,5.8969,0,5.9326,5.3006,4.874,0.37023,3.9258,2.7691,0,7.7451,6.3505,5.1683,0,3.5819,0.23702,5.6491,2.9023,2.5564,0,0.068998,3.8857,4.0402,6.1103,1.3894,3.5236,5.2705,0.84247,4.9938,4.282,0,4.3533,1.9012,0,5.7369,4.8427,0,8.0803,1.8666,5.0071,0,3.0765,0.56951,4.0588,5.4015,1.7978,6.3093,3.8582,0,3.8272,3.201,4.9846,6.13,5.7863,3.0004,0,3.705,4.5973,5.9473,3.1826,5.0955,0,4.1905,6.1656,3.1825,0,4.9168,2.9272,1.0952,2.6424
"'""d22_failedReprog""'",0,5.2884,7.902,4.6859,0,5.0763,1.6744,3.2756,8.1972,3.7935,0,0.4658,0.4164,2.9429,0,2.2875,1.8435,3.5319,4.1433,0,0,2.9624,8.7732,4.6648,6.8853,4.2738,4.2553,4.4025,0,1.899,2.4164,4.3403,0,3.3396,3.6503,2.3829,3.72,3.9531,1.6986,0.13293,4.4618,5.1463,1.0239,0,2.6422,5.1728,5.7474,7.5408,2.8732,0,3.4494,1.5464,5.1951,3.9925,5.5402,3.0074,1.9176,0,3.6356,4.6022,1.4919,5.8767,1.5371,2.6622,5.7579,4.2318,2.8692,6.2003,0.78259,4.6635,2.1405,2.8024,3.6759,6.6279,4.1105,2.367,6.8833,0.96388,0,2.3787,1.3847,3.3437,2.6147,0,2.8567,1.4091,6.2364,0,4.8633,5.0665,0,3.2078,2.1528,2.4525,3.863,1.8312,2.8195,2.4937,1.8747,0
"'""d2_induced""'",0.37083,8.88,7.0355,0,6.0347,4.927,7.2772,7.2311,8.196,0,0,7.3567,4.5025,4.855,0,3.7257,5.1746,4.7878,4.5362,7.7234,0,0,8.2526,4.0379,6.8628,0,6.2525,4.1547,7.2279,4.3396,0,4.8225,5.3221,0.76659,5.6504,0,0,0,0,0,4.6218,7.0011,0,0,4.0912,6.1488,0,3.2605,0,1.4659,7.3046,0,7.651,6.3555,0,0,2.499,0,4.8751,5.6275,4.3801,9.0102,6.1294,2.0816,3.0057,4.7853,0,7.8231,4.4629,0,5.455,0,4.2466,6.2481,3.2649,0,6.9352,0,0,3.8557,5.5653,3.7224,1.4563,0,2.0975,0,6.6838,6.4308,4.6749,4.3421,0,6.4772,6.2751,0,3.4323,3.7884,5.579,0.36318,0.45562,2.3482
"'""Myocyte""'",0,3.4154,9.1684,0,0,0,3.6491,0,9.5784,0,0,5.601,0,3.9121,0,6.7577,6.1956,0.39282,0,0,0,0,10.505,4.9604,7.3606,0,0,4.565,0.56013,6.8219,0,7.671,3.0785,0,0,6.3858,0,0,0,5.5982,0,4.7154,0,0,2.3054,4.0693,0,0.52434,0,0,0,7.8329,6.3651,6.5186,2.1019,6.2775,8.3006,0,6.9474,6.5113,0,6.4912,5.9386,7.1759,0,6.9753,6.8548,4.1894,0,0,5.5084,0,5.3649,2.4817,0,0,4.9646,2.2349,0,0,0,3.5532,3.9906,0,0,0,5.4574,6.2081,4.9291,0,6.0522,0,3.6377,3.3973,5.056,5.509,4.3188,3.6212,2.0189,3.163
"'""d2_induced""'",0,7.9866,0,0,0,3.5159,6.5863,5.7834,0,0,5.745,7.8827,0,5.9322,0,6.2184,2.8424,0,0,0,0,0,10.36,5.8557,8.1959,4.9254,4.209,1.4761,4.4182,0,0,6.493,0,5.7785,5.3564,0,4.9957,5.9259,4.2773,5.3797,0,7.1521,0,0,0,3.7014,0,3.6712,3.1439,0,4.478,5.3227,0,5.0721,0,3.0928,6.879,0,5.1792,6.3786,6.1674,6.6301,5.9002,5.1869,3.825,4.0567,5.3413,8.5395,1.1912,6.3137,3.584,0,3.0317,0,0,0,6.4441,0.052831,0,0.038005,5.9622,2.7294,3.6761,0,3.0751,3.2172,4.7265,4.4176,4.6409,4.9576,0,3.6222,0,0,4.1462,0,5.635,4.5155,0,0
"'""Myocyte""'",0,6.6877,6.8366,7.363,0,1.4851,0,0,7.4881,0,0,0,0,6.9591,0,3.1096,4.9872,6.3989,4.9242,0,0,0,8.2691,6.6651,3.8249,0,0.41375,3.7732,0,0,0,3.4042,0,0,0,3.4591,6.5025,6.5486,3.4014,0,0,0.9183,0,0.78113,2.827,0,0,3.7898,2.367,0,5.3986,6.6471,2.8631,3.8445,0,3.2967,5.8259,0,6.3239,3.5404,2.3887,1.7969,7.0734,6.2523,6.2212,4.669,0,5.2561,0,3.7635,4.6697,0,3.6643,0,0.17594,0,5.8356,0,0,0,1.7443,0,0.050243,0,0.26758,0,1.6907,0,6.1517,0,0,3.187,0,0.37735,2.2994,1.4937,6.1175,0,0,0
"'""d2_induced""'",4.0096,8.3221,7.0186,0,0,3.2143,7.7781,6.2204,0.028581,0,7.1417,8.2949,0,5.6913,0,4.0734,4.1369,2.066,3.7574,1.9662,0,0,10.387,3.7688,6.9345,0,4.0726,2.8344,2.6385,2.1426,0,0,5.0958,0.26695,1.6605,0,0,8.4655,2.7184,1.359,0,8.7682,0,0,0,5.9885,1.1787,1.918,6.7509,0,0,0,0,0,0,5.808,6.0979,0,6.0175,6.6364,3.8149,6.3351,0,5.7275,3.8089,7.1783,0,8.0765,0,0,3.3061,4.3252,4.5956,0,0,0,4.9742,0,0,0,6.1891,3.7097,4.6349,4.8435,4.2262,0,5.8662,2.363,4.9634,4.0733,0,1.9736,0,0,2.9496,3.0076,7.1068,4.8307,0,3.9987
"'""Fibroblast""'",0,6.1334,7.6723,2.0016,0,0,0,2.6295,7.3369,4.4073,0,0,1.3167,1.0189,0,5.3957,0.97687,5.5817,5.1637,4.528,0,0,8.4533,2.9879,1.3144,0,4.0644,4.3092,1.0326,3.6017,0,0,0,0,6.369,4.013,0,6.5394,0,1.2966,0,6.48,0,0,3.3092,0,0,7.4779,2.6775,0,5.41,4.031,5.0175,6.0864,0.31125,5.5716,6.1895,0,4.6279,3.5235,2.2722,6.1436,5.6047,5.0009,0,3.0404,2.7767,2.2968,0,0,0,2.2129,6.2245,0,1.2112,3.5102,2.4611,1.5124,0,2.5255,3.7712,3.9292,0,0,0,0,3.2372,3.3906,5.3355,0,2.1205,0,0,4.512,3.0408,1.1402,5.7685,0.66054,0,3.0797
"'""d2_induced""'",5.6471,9.1429,0,0.68405,0,4.8817,7.142,3.2532,0,0.7729,5.6053,8.2411,4.7245,5.677,0,5.5072,5.0423,1.5203,0,0,0,0,10.288,7.1896,7.7599,0,2.4212,4.1473,4.9165,5.0317,1.4911,2.8922,3.4971,5.2065,3.7796,0,0,7.5455,1.0037,0.217,0,4.2223,0,0,0,6.1006,3.2278,2.7767,0,0,0,1.6138,0,0,0,2.8475,7.197,0,4.9169,7.0056,5.1004,6.5115,6.2198,5.0953,6.7914,7.0978,1.6924,6.7294,0,0,3.3685,1.8104,2.3834,4.4193,3.7554,1.376,5.9621,0,0,0,5.7881,2.3927,6.0187,0,2.9295,0,4.1797,2.4311,5.246,0,2.0756,0,0,0,4.4342,2.2526,6.5677,6.2113,3.1512,3.9706
"'""Myocyte""'",0,5.9554,3.308,0,0,3.0772,3.0585,0,5.1488,0,0,0,0,5.5196,0,5.1384,3.8898,0,0,0,0,4.0965,10.022,0,6.3519,0,0,2.3278,0,0,0,0.049908,0,0,0,0,0,0,4.5531,0,0,7.0181,0,0,2.3781,2.9552,5.7431,3.5084,0.61089,0,0,0,0,0,5.2607,2.5562,5.6886,0,6.2067,1.8617,1.0893,5.2278,0,4.8902,6.2166,2.09,0,6.4468,6.0623,5.6651,0,3.5169,3.7885,7.288,1.4255,4.0027,6.7248,2.4306,0,0,4.0916,2.0711,0,0,2.8052,0,6.4631,0,7.0308,5.3128,0,0,6.1591,0,5.8806,1.811,6.6513,3.726,3.2247,0
"'""d2_induced""'",1.963,7.1576,7.4837,0,0,4.4946,6.8263,0,7.7014,0,4.422,8.6591,0,5.9378,0,3.2201,0,4.1935,0,0,0,0,10.809,3.2053,6.6211,8.0416,4.3471,2.8748,6.5867,0,0,5.1767,0,3.5512,0,0,0,8.3003,1.8126,0.69865,0,7.5125,4.5087,0,0,5.6478,0,6.6212,4.1245,0,0,2.7864,0,0,0,6.0685,1.2795,0,5.3972,5.3004,5.0276,4.8319,3.5709,1.5092,0,6.2295,0,7.6844,0,0,4.2748,0.93202,4.8224,0,0,0.73299,5.1153,3.5295,0,0,2.4527,0,1.6427,0,2.566,2.4091,5.9459,7.4735,1.5339,4.5512,0.097933,0,0.605,0.57551,3.5617,0,3.8661,4.5437,0,3.6316
"'""Myocyte""'",0,5.5168,8.6645,6.0596,0,0,0.1657,1.9187,8.2704,0,1.1128,0,0,4.6524,0,6.3549,7.0852,5.5684,2.9875,0,0,0,8.8147,0.71912,7.4302,0,1.8942,4.3152,0,3.9847,0,4.7264,0,0.7469,0,0,0,3.1107,1.5289,0,0,4.8176,4.0557,0,4.4565,1.6004,5.1692,0.95431,5.3417,0,3.0729,0,3.1634,6.486,3.9944,6.7187,5.1906,3.3848,6.0867,3.7574,5.1751,1.4087,5.5208,4.4645,6.9799,5.8387,3.915,5.3382,0,0,2.9231,3.7098,4.725,0,4.9199,2.3295,6.0552,5.1629,0,0,4.069,2.253,3.8672,4.9896,1.0871,0,2.4162,3.0359,5.704,0,5.2482,0,6.7828,1.6353,0.58517,1.2866,5.8997,4.5135,0,2.8744
"'""d2_induced""'",0,8.8292,0,0,0,3.0862,3.0119,0.13536,5.4017,4.5908,6.03,5.8538,3.7383,6.2425,0,1.9564,4.993,5.6676,0,0,0,0,10.102,7.8198,4.653,5.9998,4.5559,1.1513,5.7741,1.4476,0,3.6061,0,1.3247,0,0,0,6.5607,0.73493,0,4.5261,6.9514,2.4571,0,0,4.3146,3.3488,4.7178,3.8882,0,1.6775,4.7422,5.897,0,0,3.0241,6.0134,0,5.7984,7.1565,3.2815,7.201,1.3934,0,5.9993,6.2406,0,8.8542,0,0,4.6786,0.25462,4.407,5.1364,0,2.4249,4.7261,0,0,0,5.3519,0.83834,1.127,0,3.277,4.2023,5.1891,4.9664,4.868,3.919,0,0,4.7516,0,4.5102,0,4.853,2.4894,3.0866,4.0705
"'""Myocyte""'",0,5.333,6.5841,5.3553,0,4.335,3.8314,0,5.1724,0,2.4903,0,0.52015,6.4377,0,2.2308,0,0,0,0,0,0,9.2499,5.2079,6.939,0,3.4192,4.1743,0,3.8197,0,0,0,0,0,1.7756,0,0,5.9439,0,0,4.5843,4.0397,0,0.5129,0,0,5.6223,0,0,0,4.7768,3.9824,0,0,1.0502,5.9486,0,5.1932,5.1037,0,6.3466,2.456,4.2934,0,5.2624,0,6.7706,0,5.5133,0,0.93164,3.5866,2.6784,0,0,6.4154,2.1535,0,0.7505,4.6532,4.1686,4.488,0,3.4992,0,6.4059,0,3.4379,5.2991,0,0,0,0.23957,4.7276,4.0137,7.6991,0,1.9638,2.2157
"'""Myocyte""'",0,6.1878,7.3628,4.2981,0,4.4444,6.0922,0,7.8964,0,1.7183,0,0,6.6935,0,3.2394,5.399,2.3597,0,0,0,0.33036,10.196,3.3446,1.5485,4.7349,0,6.3577,0,0,0,0,0.71896,0.29084,0.17802,5.6222,0,6.1661,6.0016,0,0,4.5513,2.9658,0,4.3312,0,0,5.9377,4.4393,0,0,1.3444,2.13,0,0,2.8134,4.8482,0,5.9295,5.2531,2.7775,3.4137,6.8977,1.4653,4.4573,6.2848,0,8.0554,0,1.5645,2.6017,0,6.0309,3.1092,0.43239,0,7.5913,0,0,0,6.1193,0.73443,0,0,4.9835,0,6.8533,0,5.0666,3.5099,5.2024,0,0,0,5.0001,1.8022,9.1084,6.1695,0,2.8337
"'""Myocyte""'",0,9.0591,7.6581,8.1861,2.4038,4.031,4.8433,5.1879,9.0098,2.5388,5.9914,0,2.8967,4.3649,0,3.0935,2.4977,6.105,4.9187,5.9252,0,3.8612,7.8719,4.8202,6.7926,5.6192,3.8367,4.3,1.2908,4.1027,0,6.3426,0,5.2379,0.5755,2.6667,4.5143,4.9661,5.1052,0,0,6.3666,5.5725,0,4.8344,1.6206,5.0278,4.9599,1.7708,0,5.8008,2.2464,5.3848,6.2589,0.34026,2.7221,4.2547,0,3.8632,5.9921,3.4152,6.1118,3.6121,3.1971,6.3166,4.8819,0,7.5264,0,4.671,2.2475,3.6141,4.4883,4.2834,3.5065,2.335,7.1594,2.3093,0,4.5676,3.7902,4.4664,1.772,0,2.374,1.0121,4.1694,1.6469,4.4081,3.5755,2.7974,3.7615,3.7343,2.3328,3.2641,2.4513,6.1771,4.473,2.0198,0.54502
"'""Fibroblast""'",0,7.3367,4.7926,1.6444,0,4.3056,5.9741,4.3081,7.4615,3.6799,4.975,0,0,4.5443,0,3.6104,4.239,2.0277,4.1319,0,0,0.12999,8.4074,3.1583,7.193,5.6196,3.8928,5.5287,1.7049,0.66805,1.4796,4.9109,0,4.0902,4.3559,2.9865,4.0432,5.3967,3.6945,3.4276,6.1378,6.1808,3.9979,4.6517,4.007,3.4147,0,2.7926,5.0126,0,5.5329,0.51769,3.5509,5.8815,5.5397,3.2458,6.3946,0,4.4949,5.5057,0.91306,6.579,0,3.396,0,5.853,1.9647,6.7096,0,0.1744,2.635,4.7045,3.5223,0,4.0956,2.7991,5.5222,2.4376,0,4.1817,3.3923,3.7384,2.6206,4.1202,2.2715,0.14184,4.6952,0.78895,3.5884,3.3591,3.3383,5.8637,1.4276,1.7627,2.9001,2.8003,4.4392,4.462,0,2.3977
"'""Myocyte""'",0,9.3986,6.8377,8.0435,0,4.4622,7.516,0,8.7337,0,5.1104,0,0.17572,5.6375,0,3.5625,0,7.3902,0,3.6326,0,0,6.4505,1.5639,5.0019,0,2.2461,3.7204,0,4.8158,0,6.7744,0,5.985,0,2.9344,7.4406,2.6846,5.9307,0,0,7.5624,0,0,5.7241,0,0,2.7233,2.5294,0,5.7084,3.7592,5.054,5.2802,5.7012,3.2348,6.6997,3.159,4.7435,5.5478,0.78885,8.2693,5.2807,5.9639,4.6964,0,0.45344,6.2671,0,5.0994,0,0,1.0261,0,0,0,5.7092,0,0,0,3.2751,2.8056,5.9237,0,2.1731,0,2.1898,0,2.7515,0,0,0,4.4758,1.5495,0.86041,0,5.4109,5.3859,0,0
"'""d22_failedReprog""'",0,8.101,7.5348,2.8188,5.1603,1.5717,3.6822,0,3.9358,0,0,0,0,4.6022,0,3.6482,0,0,6.8374,0,0,4.1568,9.5996,1.709,6.7695,2.2825,5.3053,1.4231,0,2.4437,0,3.5869,0,3.7299,0,0,6.6579,0,5.3741,0,4.1598,0,0,0,2.7783,1.5756,5.4418,0,0,0,3.0776,5.8497,7.3227,6.4485,0,1.922,6.1983,0,3.9377,5.0416,2.7923,6.7983,1.5333,0.87908,4.9369,3.7729,0,4.5907,0,5.6784,3.4134,0,3.3249,5.1748,3.1133,0.62326,5.2342,0,0,7.2427,5.0716,3.0109,1.4696,6.9979,1.5436,0,2.8055,0,3.8278,0,2.8446,3.9045,5.7851,2.4393,0.14275,5.0162,5.7504,1.3982,0,1.4172
"'""Myocyte""'",0,9.6934,5.5556,4.5937,0,0.44006,7.9142,0,8.8508,0,4.5334,0,0,5.2487,0,1.1182,0,7.3431,0,0,0,0,7.8595,3.1943,6.0491,5.5829,4.1383,4.1782,0,0,0,1.3506,6.4987,0.65534,1.205,0,5.6239,0,5.0827,0,0,4.9957,0,0,4.682,3.0157,0.33359,0,5.2757,0,3.6108,0,3.7268,7.37,0.72272,4.1578,6.2654,0,5.5042,4.311,2.4681,4.9384,2.7568,3.9532,0,2.9685,3.482,4.9979,0,7.0552,0,6.0826,2.2813,4.6087,1.9964,0,7.764,0.18595,0,3.2634,2.9174,5.6695,4.2133,0,2.0548,0,1.673,0,4.083,0,3.1845,0,0,3.1272,5.4028,3.2791,4.5978,3.0426,0,1.1927
"'""Myocyte""'",0,7.0263,6.296,7.7236,0,2.7142,0,6.455,5.2333,0,7.2348,0,0,6.2005,0,4.1497,1.959,6.4342,4.5176,0,0,0,8.2278,3.2873,7.6044,0,3.8786,5.8346,0.73514,5.3872,0,0.40138,0,2.1749,2.745,0,2.5759,3.5892,5.0281,0,0,6.6034,6.168,0,5.2753,0.61352,5.0586,4.2654,4.9644,0,6.1072,0,0,6.3799,4.8911,5.0441,3.7978,0,3.8108,6.0615,4.4741,5.7339,0,1.6787,0,2.2287,0,5.6047,0.56977,0,3.6259,0,6.3963,0,0,0,8.4844,4.5327,0,0,6.0751,1.7304,0,0,4.1058,0.83233,4.4873,0,4.388,5.9459,0,2.3256,5.3077,0,3.5589,0,7.4566,3.5905,0,2.0868
